date,Filename,frequency,amount,vgender,vhonor,emo_sim,bvtextsim,bvemosim,livetype,timeslot,bgender,numberviewers,numberlikes,wordcount,danmu_num
1016_20-22,1016_14_34,0,0,0,39.25,,0.394055784,0.9452475,0,1,1,6,2,700,1440
1016_20-22,1016_14_35,2,20,,19,,0.240092173,0.30304936,0,1,1,,0,264,1440
1016_20-22,1016_15_37,3,5,0,17.66666667,,0.345321238,0.96183145,0,1,1,,0,471,1440
1016_20-22,1016_15_38,6,6,0.052631579,22.35849057,,0.500674963,0.98324543,0,1,1,,27,361,1440
1016_20-22,1016_15_39,19,19,0.176470588,20.040625,,0.407473147,0.8002664,0,1,1,,260,359,1440
1016_20-22,1016_15_40,2,2,0.244725738,24,,0.292744428,0.6182625,0,1,1,,241,278,1440
1016_20-22,1016_19_02,934,1131,0.158509861,13.92751404,,0.666318727,0.9308658,1,1,1,74162.33333,331,828,1438
1016_20-22,1016_19_03,519,920,0.212021858,12.91221374,,0.630013388,0.7683276,1,1,1,74598.33333,329,752,1440
1016_20-22,1016_19_04,376,2127,0.211722488,13.71298819,,0.4260234,0.63342915,1,1,1,77710.66667,334,829,1438
1016_20-22,1016_19_05,436,860,0.168327796,12.88758389,,0.487329072,0.9174494,1,1,1,79752.33333,322,850,1439
1016_20-22,1016_19_06,357,461,0.190744921,13.65415987,,0.658401346,0.67908976,1,1,1,81819,345,638,1432
1016_20-22,1016_19_07,281,697,0.145743146,13.39182561,,0.583884215,0.26550416,1,1,1,86277.66667,321,740,1447
1016_20-22,1016_19_08,586,770,0.142252329,13.89287888,,0.622115773,0.7403712,1,1,1,87654.66667,344,902,1440
1016_20-22,1016_19_09,678,1295,0.185849057,14.13369714,,0.621681076,0.9777852,1,1,1,84921.66667,321,782,1440
1016_20-22,1016_19_11,373,1331,0.177583697,13.90794979,,0.498410678,0.6631391,1,1,1,84804.66667,296,784,1437
1016_20-22,1016_19_12,726,1371,0.175517552,13.4533086,,0.637873811,0.81950504,1,1,1,82535.66667,381,852,1442
1016_20-22,1016_19_13,593,869,0.227810651,13.70980392,,0.584518564,0.6242943,1,1,1,85207.66667,429,887,1440
1016_20-22,1016_19_14,665,1281,0.17394958,13.36698912,,0.705267382,0.97049403,1,1,1,80053.66667,394,799,905
1016_20-22,1016_19_15,431,2111,0.14611399,13.88922381,,0.601758218,0.9657486,1,1,1,82324.33333,341,834,4
1016_20-22,1016_19_16,391,558,0.148357871,13.18740032,,0.600212669,0.30616695,1,1,1,83392,343,772,9
1016_20-22,1016_19_17,278,487,0.235220126,13.17919075,,0.589399552,0.9835247,1,1,1,83782.33333,350,841,9
1016_20-22,1016_19_18,255,423,0.17373461,13.81342547,,0.572694367,0.6347515,1,1,1,83684,354,854,3
1016_20-22,1016_19_19,334,1081,0.155133929,13.98207009,,0.579133844,0.7876626,1,1,1,84380.33333,364,813,21
1016_20-22,1016_19_20,293,497,0.176154672,12.37918486,,0.52154485,0.8562666,1,1,1,87116.66667,370,843,4
1016_20-22,1016_19_21,511,1198,0.147735192,13.03183521,,0.584968996,0.900398,1,1,1,41398,350,822,12
1016_20-22,1016_19_22,80,96,0.135869565,15.16239316,,0.34461996,0.29343194,1,1,1,24896.66667,270,836,13
1016_20-22,1016_19_23,39,87,0.135416667,14.45906433,,0.303609163,0.8481865,1,1,1,19328.66667,227,933,12
1016_20-22,1016_19_24,37,90,0.118012422,14.53535354,,0.368833661,0.8618259,1,1,1,16211.33333,266,822,13
1016_20-22,1016_19_26,28,53,0.127516779,14.49709302,,0.363744795,0.91741997,1,1,1,12116,241,809,8
1016_20-22,1016_19_27,19,43,0.09,14.07608696,,0.354664207,0.5017097,1,1,1,11010.33333,145,875,17
1016_20-22,1016_19_28,14,18,0.010752688,17.64739884,,0.28331989,0.7067248,1,1,1,9819.666667,144,941,6
1016_20-22,1016_19_29,31,108,0.024,16.95686275,,0.43697539,0.7873895,1,1,1,9080,185,741,4
1016_20-22,1016_19_30,29,141,0.131386861,17.58608059,,0.461812347,0.619717,1,1,1,8632.333333,185,793,8
1016_20-22,1016_19_31,16,16,0.262711864,14.49230769,,0.390175998,0.80586404,1,1,1,7892.333333,122,832,1
1016_20-22,1016_19_32,15,238,0.153846154,14.91176471,,0.381468892,0.51440865,1,1,1,7225.666667,115,919,0
1016_20-22,1016_19_33,6,6,0.0625,11.12359551,,0.453867614,0.82535374,1,1,1,6764.666667,50,976,0
1016_20-22,1016_19_35,9,25,0.096774194,15.20618557,,0.483880758,0.808978,1,1,1,6086,52,986,0
1016_20-22,1016_19_36,7,27,0.097560976,13.23809524,,0.409831583,0.72824323,1,1,1,6864.666667,71,738,3
1016_20-22,1016_19_37,20,22,0.056603774,12.8625,,0.530367553,0.72471076,1,1,1,6704.666667,43,786,2
1016_20-22,1016_19_38,9,25,0.131147541,14.89534884,,0.483750284,0.9181164,1,1,1,6330.666667,53,811,0
1016_20-22,1016_20_04,719,9437,0.733815842,16.8804389,,0.690300268,0.7002128,0,1,1,4022,407,835,920
1016_20-22,1016_20_05,538,15916,0.816031537,17.40916598,,0.466440958,0.77394116,0,1,1,4090,382,751,1439
1016_20-22,1016_20_06,523,7436,0.805790646,16.86299081,,0.711295438,0.7028652,0,1,1,4076,391,888,1440
1016_20-22,1016_20_07,641,15262,0.805649241,15.91924468,,0.52247901,0.9733902,0,1,1,4069,372,678,1439
1016_20-22,1016_20_08,700,10125,0.727463312,16.10511591,,0.563352001,0.7719769,0,1,1,4127.666667,338,942,1432
1016_20-22,1016_20_09,532,6669,0.730357973,15.31840141,,0.654092175,0.72321916,0,1,1,4223.666667,287,867,1446
1016_20-22,1016_20_10,816,15497,0.744329897,17.49437767,,0.532023263,0.6354636,0,1,1,4292,298,761,1440
1016_20-22,1016_20_11,501,11703,0.792616226,16.02538726,,0.621412408,0.8910045,0,1,1,4240.333333,365,923,1440
1016_20-22,1016_20_12,1159,14404,0.716994633,16.54130289,,0.584945571,0.8823744,0,1,1,4204,354,898,1439
1016_20-22,1016_20_13,742,11082,0.730769231,16.68935497,,0.600379449,0.6583798,0,1,1,4221.666667,344,922,1434
1016_20-22,1016_20_14,717,22803,0.676255904,16.59039548,,0.546539974,0.88697245,0,1,1,4289,323,850,1445
1016_20-22,1016_20_15,625,14688,0.739855726,16.54170213,,0.689554226,0.6960655,0,1,1,4328,276,866,1440
1016_20-22,1016_20_16,645,24252,0.726269316,16.38351556,,0.605065179,0.44918343,0,1,1,4327,298,905,1440
1016_20-22,1016_20_19,703,5434,0.771154648,15.87931719,,0.562699151,0.9161223,0,1,1,4386,368,928,1440
1016_20-22,1016_20_20,670,8519,0.771219302,15.86572008,,0.584459615,0.58979018,0,1,1,4414,366,857,1424
1016_20-22,1016_20_21,784,12277,0.773804741,15.67756483,,0.613092434,0.8127645,0,1,1,4427.333333,412,955,1
1016_20-22,1016_20_22,853,25967,0.776895593,17.34385321,,0.532838655,0.8581017,0,1,1,4454,395,817,4
1016_20-22,1016_20_23,850,35482,0.682552504,16.3601518,,0.592967016,0.9169216,0,1,1,4491,343,978,1
1016_20-22,1016_20_24,610,60463,0.725245317,15.95315767,,0.658396524,0.8035747,0,1,1,4415,350,968,5
1016_20-22,1016_20_25,605,5409,0.749552773,15.13392857,,0.578736317,0.8965053,0,1,1,4373.333333,316,908,4
1016_20-22,1016_20_26,848,20070,0.744922827,15.63848508,,0.643993449,0.76968606,0,1,1,4273.666667,323,894,7
1016_20-22,1016_20_27,722,75754,0.665241556,16.57195421,,0.60746507,0.74235625,0,1,1,4236,314,990,7
1016_20-22,1016_20_28,634,134364,0.658193373,16.32561133,,0.561957729,0.93968225,0,1,1,4216.333333,292,946,1
1016_20-22,1016_20_29,630,134431,0.738317757,16.56919171,,0.586784166,0.88822156,0,1,1,4124,306,992,9
1017_20-22,1017_13_13,4,4,0.714285714,23.1,,0.492766619,0.93168,0,1,1,13.66666667,0,371,33
1017_20-22,1017_13_14,4,22,0.428571429,29.22222222,,0.482154548,0.7622787,0,1,1,15,0,460,45
1017_20-22,1017_13_15,2,2,0,10.59090909,,0.390849769,0.7797744,0,1,1,19.66666667,40,257,23
1017_20-22,1017_13_16,18,18,0.116666667,15.25352113,,0.266672611,0.8489747,0,1,1,21,49,400,462
1017_20-22,1017_13_17,4,4,0.1,18.46666667,,0.22846438,0.25319183,0,1,1,11.66666667,11,385,278
1017_20-22,1017_13_18,0,0,0,18.13333333,,0.35610792,0.64962846,0,1,1,12.66666667,15,382,200
1017_20-22,1017_13_19,1,1,,23.46153846,,0.297884345,0.93671435,0,1,1,11.33333333,11,249,266
1017_20-22,1017_13_20,1,1,1,26.77777778,,0.204193056,0.5060814,0,1,1,12,32,400,403
1017_20-22,1017_13_21,3,3,0.923076923,29.72307692,,0.298348337,0.51239896,0,1,1,16.33333333,54,444,1217
1017_20-22,1017_13_28,0,0,0.2,24.77272727,,0.514416635,0.83158064,0,1,1,7.666666667,11,406,578
1017_20-22,1017_13_29,0,0,0.2,23.47826087,,0.293458968,0.7975992,0,1,1,12,19,551,318
1017_20-22,1017_13_30,2,2,0,31.77777778,,0.469908714,0.8893867,0,1,1,19,3,650,182
1017_20-22,1017_13_31,0,0,0.147058824,27.56060606,,0.347852379,0.5605155,0,1,1,17.33333333,44,451,270
1017_20-22,1017_13_32,3,3,0.177419355,20.71212121,,0.285263747,0.82711166,0,1,1,16.66666667,53,294,247
1017_20-22,1017_13_33,5,121,0.375,34.23809524,,0.286382735,0.8969827,0,1,1,16,34,496,374
1017_20-22,1017_14_05,0,0,0,15.13793103,,0.440722644,0.5158527,0,1,1,6.333333333,22,561,448
1017_20-22,1017_14_06,0,0,0,12.10958904,,0.354419529,0.46418527,0,1,1,6.666666667,71,345,425
1017_20-22,1017_14_07,0,0,0,8.104477612,,0.19207032,0.3621099,0,1,1,6.666666667,65,329,335
1017_20-22,1017_14_08,0,0,0,10,,0.461152703,0.8152811,0,1,1,3.333333333,3,352,352
1017_20-22,1017_19_00,279,420,0.110169492,13.46289308,,0.285506427,0.7800046,1,1,1,77345,183,754,489
1017_20-22,1017_19_01,341,602,0.168975069,12.98715415,,0.417361796,0.86438006,1,1,1,76358,330,820,674
1017_20-22,1017_19_02,870,1712,0.157076205,14.60606061,,0.486366004,0.6015171,1,1,1,72531,388,796,1147
1017_20-22,1017_19_03,339,666,0.270986745,14.10918919,,0.425162852,0.7656618,1,1,1,76189.33333,364,703,245
1017_20-22,1017_19_04,304,417,0.27483871,14.11213048,,0.350776166,0.915795,1,1,1,76825.66667,374,774,87
1017_20-22,1017_19_05,387,691,0.245017585,14.67461832,,0.407027304,0.97948337,1,1,1,77025,380,777,105
1017_20-22,1017_19_06,38,40,0.2,12.60135135,,0.517756462,0.7150463,1,1,1,76292.66667,54,807,85
1017_20-22,1017_20_00,376,9833,0.794076164,16.97156085,,0.377628684,0.9583517,0,1,1,4565,226,953,47
1017_20-22,1017_20_01,816,5385,0.742834073,16.57876712,,0.405146599,0.38743645,0,1,1,4606,351,935,33
1017_20-22,1017_20_02,1472,7112,0.75136876,16.96190186,,0.510782361,0.97252953,0,1,1,4568.333333,331,956,45
1017_20-22,1017_20_03,669,9975,0.769433465,16.94310274,,0.467868656,0.5959663,0,1,1,4565,347,686,68
1017_20-22,1017_20_04,486,20197,0.794979079,17.73070175,,0.410453409,0.8745202,0,1,1,4489,387,990,69
1017_20-22,1017_20_05,438,4637,0.764762362,17.84234234,,0.530555546,0.78849387,0,1,1,4440.666667,372,972,37
1017_20-22,1017_20_06,508,15118,0.760111576,17.37926566,,0.388328373,0.61085716,0,1,1,4375.666667,375,988,31
1017_20-22,1017_20_07,462,2575,0.71257485,16.49249531,,0.257905185,0.970175,0,1,1,4360,261,948,36
1017_20-22,1017_20_08,538,2482,0.770422535,16.27272727,,0.377943367,0.44368714,0,1,1,4369,288,761,58
1017_20-22,1017_20_09,539,3218,0.730595668,16.64180399,,0.411562681,0.88747305,0,1,1,4502.666667,351,908,40
1017_20-22,1017_20_10,611,3464,0.725612472,17.07662671,,0.41058594,0.81976664,0,1,1,4534.666667,287,848,31
1017_20-22,1017_20_11,328,1909,0.784137367,16.84185304,,0.37464568,0.5062946,0,1,1,4462.666667,179,848,1437
1018_20-22,1018_13_06,4,6,0.25,23.51851852,,0.517731428,0.29987845,0,1,1,24,17,607,1440
1018_20-22,1018_13_07,15,15,0.78125,21.77272727,,0.465607762,0.6074713,0,1,1,32.33333333,26,535,1438
1018_20-22,1018_13_08,0,0,0,19.95,,0.474234164,0.42012793,0,1,1,21.33333333,19,343,1437
1018_20-22,1018_13_09,18,25,0.052631579,22.14705882,,0.177713543,0.7343685,0,1,1,21.66666667,50,277,1446
1018_20-22,1018_13_10,16,18,0.071428571,24.37037037,,0.384375781,0.33153203,0,1,1,14,22,309,1439
1018_20-22,1018_13_11,19,25,0,23.91935484,,0.292011261,0.70868045,0,1,1,22,49,386,1440
1018_20-22,1018_13_12,15,17,0,18.55555556,,0.404531896,0.6596222,0,1,1,17.33333333,3,353,1440
1018_20-22,1018_13_13,8,10,0,20.70833333,,0.269830406,0.47817466,0,1,1,23,87,384,1440
1019_20-22,1019_11_31,3,3,0.285714286,25.1147541,,0.349615365,0.9658997,0,1,1,1788,250,679,1440
1019_20-22,1019_11_32,14,39,0.060606061,22.20192308,,0.276205361,0.5313045,0,1,1,1624,140,511,1440
1019_20-22,1019_11_33,20,102,0.056603774,23.01075269,,0.429254055,0.6622756,0,1,1,1223.333333,30,414,1438
1019_20-22,1019_11_34,37,205,0.212121212,18.15714286,,0.39896071,0.8703572,0,1,1,,67,342,1440
1019_20-22,1019_13_00,2,2,0.333333333,24.81818182,,0.369681954,0.57772565,0,1,1,17,16,498,1439
1019_20-22,1019_13_01,22,24,0.319587629,22.59027778,,0.181049764,0.7872444,0,1,1,23,120,441,1441
1019_20-22,1019_13_02,4,4,0.111111111,25.17391304,,0.489212394,0.9037642,0,1,1,16.66666667,34,575,1445
1019_20-22,1019_13_03,5,21,0,25.17857143,,0.398871243,0.27233264,0,1,1,13.66666667,40,599,1432
1019_20-22,1019_13_04,1,1,0.076923077,25.38356164,,0.367810726,0.9781215,0,1,1,16,66,342,1441
1019_20-22,1019_13_05,4,4,0.4,24.22058824,,0.37689209,0.7122794,0,1,1,13.33333333,57,386,1441
1019_20-22,1019_13_06,33,131,0.095238095,23.72727273,,0.351885855,0.44440278,0,1,1,15.66666667,59,350,1446
1019_20-22,1019_13_07,6,6,0.166666667,24.73684211,,0.457299024,0.8831189,0,1,1,15.66666667,4,604,1438
1019_20-22,1019_13_16,3,3,0,27.31578947,,0.29453069,0.6589398,0,1,1,9.333333333,14,462,1440
1019_20-22,1019_13_17,4,4,0,31.54285714,,0.384664446,0.79254967,0,1,1,9,28,366,1430
1019_20-22,1019_13_18,0,0,0,22.75,,0.360166103,0.7206776,0,1,1,9,1,415,1447
1019_20-22,1019_13_19,0,0,0,28.66666667,,0.346735656,0.90278834,0,1,1,9.666666667,0,366,6
1019_20-22,1019_13_20,0,0,0,35.26315789,,0.447423816,0.61629146,0,1,1,10,54,384,5
1019_20-22,1019_13_26,0,0,0,26,,0.485641062,0.8929103,0,1,1,9.666666667,1,307,2
1019_20-22,1019_13_27,0,0,0.5,28,,0.476406902,0.7869523,0,1,1,8,2,368,3
1019_20-22,1019_13_28,0,0,0,26,,0.391583651,0.3362251,0,1,1,7.666666667,0,305,0
1019_20-22,1019_13_29,3,19,0,29.48387097,,0.458431035,0.5604521,0,1,1,9.666666667,22,562,0
1019_20-22,1019_13_30,2,2,0,25.3,,0.488528877,0.45772773,0,1,1,11.33333333,9,579,1
1019_20-22,1019_13_31,0,0,0,32.33333333,,0.480320901,0.92749095,0,1,1,12.33333333,3,474,3
1019_20-22,1019_13_32,9,409,0,30.72727273,,0.401188284,0.57875127,0,1,1,10.66666667,6,590,8
1019_20-22,1019_13_33,15,361,0.222222222,27.04166667,,0.49989897,0.84323436,0,1,1,13.33333333,1,499,11
1019_20-22,1019_13_34,0,0,0,33.5,,0.431769341,0.7988875,0,1,1,10,0,462,4
1019_20-22,1019_13_35,0,0,0,33.85714286,,0.397918254,0.91083515,0,1,1,10,0,500,13
1019_20-22,1019_13_36,0,0,0.769230769,20.16666667,,0.4995116,0.81080097,0,1,1,11,7,574,22
1019_20-22,1019_13_37,2,2,0.666666667,18.75,,0.433349013,0.9437378,0,1,1,,0,171,9
1019_20-22,1019_14_03,3,5,0,30.42857143,,0.378364801,0.78841525,0,1,1,8.666666667,4,552,3
1019_20-22,1019_14_04,7,510,0,19.96747967,,0.1852341,0.84369135,0,1,1,7.666666667,115,518,7
1019_20-22,1019_14_05,7,1407,0,16.35294118,,0.250103712,0.83094966,0,1,1,7,59,553,2
1019_20-22,1019_14_06,1,1,,25,,0.418665618,0.3101131,0,1,1,6,8,406,2
1019_20-22,1019_14_07,3,63,,22.25,,0.379630804,0.41044095,0,1,1,3.666666667,28,417,1
1019_20-22,1019_14_12,2,719,0,20.66666667,,0.310231954,0.58113027,0,1,1,5.666666667,0,555,227
1019_20-22,1019_14_13,1,1,0,26.8,,0.382409632,0.8319848,0,1,1,6.666666667,0,625,222
1019_20-22,1019_14_14,8,213,0,15,,0.177972004,0.6370343,0,1,1,5.333333333,0,503,279
1019_20-22,1019_14_15,8,30,,15,,0.240740091,0.6697578,0,1,1,4.333333333,0,496,137
1019_20-22,1019_14_26,0,0,,,,0.356169164,0.21436356,0,1,1,3.666666667,0,408,227
1019_20-22,1019_14_27,0,0,,3,,0.277596146,0.91046005,0,1,1,3.333333333,11,423,190
1019_20-22,1019_14_28,0,0,,45,,0.296729863,0.67423934,0,1,1,4.666666667,0,540,28
1019_20-22,1019_14_29,11,15,,30.6,,0.441803992,0.82197994,0,1,1,5,0,544,919
1019_20-22,1019_14_30,6,10,,29.76923077,,0.392042369,0.90315044,0,1,1,5,0,377,1439
1019_20-22,1019_14_31,7,9,,29.25,,0.340392113,0.96412235,0,1,1,3,0,416,1440
1019_20-22,1019_15_15,4,4,0.041666667,21.40625,,0.5523296,0.886626,0,1,1,764,1,330,1439
1019_20-22,1019_19_00,215,423,0.284140969,14.12,,0.437589288,0.6731994,1,1,1,65899.33333,251,694,1433
1019_20-22,1019_19_01,402,730,0.294936709,15.75384615,,0.49665612,0.70017856,1,1,1,67532.33333,357,700,1445
1019_20-22,1019_19_02,346,636,0.258297258,14.24703344,,0.409780413,0.6280686,1,1,1,65243,373,809,1440
1019_20-22,1019_19_03,339,680,0.248595506,14.3200409,,0.500264525,0.92986625,1,1,1,64359.66667,359,847,1439
1019_20-22,1019_19_08,324,630,0.189473684,14.01804368,,0.491038382,0.7644761,1,1,1,62229.33333,362,781,1432
1019_20-22,1019_19_09,316,566,0.229299363,14.08422301,,0.310282797,0.49586132,1,1,1,63767.33333,330,831,1448
1019_20-22,1019_19_15,253,280,0.212328767,13.90139064,,0.560320258,0.910056,1,1,1,62320.33333,309,789,1439
1019_20-22,1019_19_16,225,475,0.212581345,12.7917847,,0.552321672,0.8822219,1,1,1,63303.33333,301,825,765
1019_20-22,1019_19_17,213,432,0.213836478,13.42916667,,0.442066491,0.43929422,1,1,1,64037.33333,345,792,14
1019_20-22,1019_19_18,245,505,0.166666667,14.72319202,,0.374347866,0.97159445,1,1,1,63224,335,791,2
1019_20-22,1019_19_19,269,702,0.136286201,14.35844156,,0.498693585,0.64712326,1,1,1,62165,317,820,5
1019_20-22,1019_19_20,235,567,0.259325044,13.40379404,,0.477456897,0.82869846,1,1,1,62330,316,712,0
1019_20-22,1019_19_21,322,387,0.218390805,13.19077568,,0.370069504,0.8199955,1,1,1,39910.66667,292,830,2
1019_20-22,1019_19_22,101,136,0.151986183,12.64386792,,0.857141882,0.5526627,1,1,1,29718,323,866,1
1019_20-22,1019_19_36,22,40,0.121693122,9.293617021,,0.383348793,0.58303994,1,1,1,7274.333333,156,903,2
1019_20-22,1019_19_37,13,13,0.233009709,10.77536232,,0.39086619,0.94385344,1,1,1,6775.666667,82,817,3
1019_20-22,1019_19_40,2,2,0.245614035,12.93846154,,0.413228929,0.2680498,1,1,1,5855,72,586,11
1019_20-22,1019_20_00,502,2391,0.763227513,17.50588235,,0.404669702,0.72471272,0,1,1,5697.666667,199,925,26
1019_20-22,1019_20_01,2141,11457,0.781225348,16.38308335,,0.776310819,0.69451123,0,1,1,5685,389,1019,49
1019_20-22,1019_20_02,1284,8806,0.753733935,16.78015316,,0.502769709,0.71826386,0,1,1,5605.666667,352,967,37
1019_20-22,1019_20_03,860,14476,0.742868954,16.32605422,,0.510619342,0.6153079,0,1,1,5619,349,890,4
1019_20-22,1019_20_04,609,2996,0.81017257,14.53658537,,0.362444222,0.768763,0,1,1,5606.666667,361,893,2
1019_20-22,1019_20_05,743,11270,0.781222707,15.9247012,,0.797934973,0.47588013,0,1,1,5538.333333,318,916,8
1019_20-22,1019_20_06,796,6251,0.779731993,15.71384377,,0.886892104,0.95847883,0,1,1,5485,351,957,11
1019_20-22,1019_20_07,817,6296,0.738481229,16.2928325,,0.644690526,0.7888717,0,1,1,5401.666667,341,978,6
1019_20-22,1019_20_08,795,5182,0.741921769,16.09306931,,0.77786653,0.92840284,0,1,1,5388.666667,274,920,7
1019_20-22,1019_20_09,649,3682,0.750107712,16.58039053,,0.875115395,0.9490494,0,1,1,5315,326,849,6
1019_20-22,1019_20_10,614,2190,0.743531548,15.59841535,,0.479465872,0.54113686,0,1,1,5415.333333,350,821,9
1019_20-22,1019_20_11,790,4363,0.702836005,16.45956454,,0.804078782,0.9194492,0,1,1,5520.666667,307,797,2
1019_20-22,1019_20_12,1086,13295,0.703526819,15.78544326,,0.783644605,0.32431954,0,1,1,5550.333333,308,903,3
1019_20-22,1019_20_13,1035,11341,0.683227493,16.66736111,,0.707285094,0.52403694,0,1,1,5498.666667,337,820,2
1019_20-22,1019_20_14,796,20430,0.705906822,16.80539499,,0.646225494,0.6509009,0,1,1,5590.666667,329,694,3
1019_20-22,1019_20_15,1016,32984,0.645308924,17.72996081,,0.436729252,0.79797983,0,1,1,5659.333333,321,877,3
1019_20-22,1019_20_16,1048,114192,0.661196207,17.63511188,,0.781444454,0.89370674,0,1,1,5655.666667,397,783,2
1019_20-22,1019_20_17,1140,110138,0.633562885,17.47230822,,0.501876652,0.9649332,0,1,1,5593,301,908,2
1019_20-22,1019_20_18,809,44412,0.677225341,16.55323194,,0.74769901,0.68198903,0,1,1,5547.666667,342,958,1
1019_20-22,1019_20_19,876,66601,0.677103718,17.1090573,,0.679238063,0.95085984,0,1,1,5494,354,890,5
1019_20-22,1019_20_20,984,116846,0.665560472,17.22442478,,0.6990165,0.34654564,0,1,1,5483,353,888,9
1019_20-22,1019_20_21,1446,125699,0.646099744,18.52713415,,0.583042663,0.81881779,0,1,1,5450.666667,369,916,12
1019_20-22,1019_20_22,1061,81570,0.657728119,18.20042418,,0.475376636,0.6271116,0,1,1,5348,332,940,7
1019_20-22,1019_20_23,1080,101326,0.66324661,17.53502747,,0.732413495,0.74222857,0,1,1,5201.333333,365,978,8
1019_20-22,1019_20_24,846,11352,0.669120654,16.69134396,,0.473681688,0.65829986,0,1,1,4996.333333,359,923,4
1019_20-22,1019_20_25,1237,59287,0.683579986,17.51688742,,0.687545073,0.42172813,0,1,1,4929.333333,339,863,7
1019_20-22,1019_20_26,1249,90152,0.669438669,17.25729099,,0.475077391,0.9202141,0,1,1,4841,409,863,11
1022_11-14,1022_02_05,0,0,,8.142857143,,0.385158539,0.20714767,1,0,0,36.66666667,0,891,10
1022_11-14,1022_02_06,5,7,0,15.19148936,,0.454936206,0.8991114,1,0,0,38.33333333,31,857,7
1022_11-14,1022_02_07,0,0,1,5.545454545,,0.443193316,0.90806115,1,0,0,36.66666667,4,711,3
1022_11-14,1022_02_08,0,0,0,4.368421053,,0.459793508,0.90608025,1,0,0,37.66666667,8,916,3
1022_11-14,1022_02_09,1,1,0,4.1875,,0.394980729,0.6927709,1,0,0,38.33333333,6,922,8
1022_11-14,1022_02_10,0,0,0,6.2,,0.375622123,0.8339929,1,0,0,42.66666667,4,862,1
1022_11-14,1022_02_11,0,0,,7,,0.447836101,0.9287435,1,0,0,46.33333333,13,980,2
1022_11-14,1022_02_12,0,0,0,8.636363636,,0.427284896,0.7685305,1,0,0,48.33333333,18,948,6
1022_11-14,1022_02_13,3,3,0.714285714,6.727272727,,0.477204859,0.6259049,1,0,0,50,20,885,0
1022_11-14,1022_02_14,0,0,,4.777777778,,0.434086859,0.9889471,1,0,0,55.33333333,0,795,1
1022_11-14,1022_02_15,0,0,0,8.818181818,,0.409152687,0.87593764,1,0,0,51.66666667,1,744,1
1022_11-14,1022_02_16,3,3,0,7.272727273,,0.291953415,0.7638995,1,0,0,53.66666667,1,793,0
1022_11-14,1022_02_17,0,0,0,7.818181818,,0.554806471,0.36347428,1,0,0,47,4,583,5
1022_11-14,1022_02_18,0,0,0,15.66666667,,0.346556574,0.7694966,1,0,0,45.66666667,3,869,4
1022_11-14,1022_02_19,0,0,0.6,5.967741935,,0.407284319,0.5329311,1,0,0,42.66666667,17,914,7
1022_11-14,1022_02_20,0,0,0.5,5.051282051,,0.451036781,0.57576054,1,0,0,42,27,759,1
1022_11-14,1022_02_21,3,3,1,8.076923077,,0.495756418,0.765879,1,0,0,36.33333333,0,679,30
1022_11-14,1022_02_22,0,0,0,5.555555556,,0.340570271,0.8319449,1,0,0,36.33333333,0,713,121
1022_11-14,1022_02_23,6,6,0.272727273,11.4,,0.496815026,0.7919319,1,0,0,28.5,7,711,129
1023_11-14,1023_06_00,9,9,0.643356643,12.9109589,,0.448374271,0.737952,1,0,0,2084.333333,179,465,147
1023_11-14,1023_06_01,39,83,0.580188679,13.03303965,,0.367460459,0.77798337,1,0,0,2261.333333,292,452,144
1023_11-14,1023_06_02,27,133,0.436440678,13.43697479,,0.306648076,0.89558893,1,0,0,2374.666667,292,467,292
1023_11-14,1023_06_03,35,67,0.676056338,14.0845666,,0.383414924,0.9230617,1,0,0,2281,292,474,152
1023_11-14,1023_06_04,28,28,0.4,13.9731286,,0.342088819,0.9041527,1,0,0,2281.666667,308,602,193
1023_11-14,1023_06_05,19,19,0.587755102,13.84114053,,0.377837598,0.95701724,1,0,0,2345.333333,331,704,136
1023_11-14,1023_06_06,25,27,0.407272727,13.99276673,,0.380462885,0.5821388,1,0,0,2497.666667,345,606,161
1023_11-14,1023_08_00,3,21,1,7.103448276,,0.423680425,0.6231094,1,0,0,509.3333333,46,675,189
1023_11-14,1023_08_01,6,6,0.979166667,11.17948718,,0.468391299,0.95656836,1,0,0,505.6666667,62,541,161
1023_11-14,1023_08_02,13,45,0.972972973,13.91666667,,0.433289438,0.85300857,1,0,0,517.3333333,37,645,152
1023_11-14,1023_08_03,13,13,0.673469388,15.58333333,,0.529339552,0.8832446,1,0,0,541,58,722,841
1023_11-14,1023_08_04,12,18,0.654867257,15.78109453,,0.458174706,0.82175183,1,0,0,557.3333333,150,748,469
1023_11-14,1023_08_05,8,8,0.464285714,10.90277778,,0.41531688,0.7565284,1,0,0,562.6666667,116,819,73
1023_11-14,1023_08_06,3,3,0.666666667,13.59166667,,0.433144569,0.36519766,1,0,0,551,84,685,54
1023_11-14,1023_08_07,12,30,0.5,13.43243243,,0.501046956,0.97199476,1,0,0,573.3333333,72,354,65
1023_11-14,1023_08_08,0,0,0.833333333,9.258064516,,0.458825439,0.76847583,1,0,0,572,8,516,918
1023_11-14,1023_08_09,2,2,0.592592593,10.675,,0.46289131,0.65609294,1,0,0,595,53,520,1439
1023_11-14,1023_08_10,1,1,0.672413793,10.54700855,,0.447960556,0.7487541,1,0,0,585.3333333,84,607,1440
1023_11-14,1023_08_11,5,5,1,12.1122449,,0.339090586,0.7413887,1,0,0,601.3333333,63,868,1439
